# src	target	target_line	fingerprint	flag
# 갱신: bun run tools/check-citations.ts --update  (대장 = 지금 인용 집합. 손으로 고치지 않는다)
# bare 461 held detached=74 unresolved=14 naked-name=14
# cards bare=23 held detached=2 unresolved=16 naked-name=0
# naked-line 29
KANBAN.cards/KAN-034.7-QMZ3RE.md	tools/ord004-manifest.json	659	6885e75903d4	drift
KANBAN.cards/KAN-034.8-BK1Q3A.md	.claude/authoring/paths.json	29	d10b36aa74a5	drift
KANBAN.cards/KAN-034.8-BK1Q3A.md	tools/check-links.ts	24	09bf93b1e473	-
KANBAN.cards/KAN-034.8-BK1Q3A.md	tools/check-metaphor.ts	44	b7e822338e62	-
KANBAN.cards/KAN-034.8-BK1Q3A.md	tools/check-v2.ts	646	c05c681ee4ee	-
KANBAN.cards/KAN-034.8-BK1Q3A.md	tools/check-v2.ts	716	4c10affde7e2	-
KANBAN.cards/KAN-034.8-BK1Q3A.md	tools/check-v2.ts	2063	0932dd3b8e96	-
KANBAN.cards/KAN-034.8-BK1Q3A.md	tools/ord004-manifest.json	659	6885e75903d4	drift
KANBAN.cards/KAN-035-31T4BY.md	.claude/authoring/specs/algo-guide/spec.md	3	f8c35bec81b4	-
KANBAN.cards/KAN-035-31T4BY.md	.claude/authoring/specs/algo-guide/spec.md	14	fe7b32a150ef	-
KANBAN.cards/KAN-035-31T4BY.md	docs/ORD-006-conventions.md	1175	a265f3988745	-
KANBAN.cards/KAN-035-31T4BY.md	docs/ORD-006-conventions.md	1259	3b8a26ceb683	-
KANBAN.cards/KAN-035-31T4BY.md	docs/ORD-006-conventions.md	1261	c0916836b604	-
KANBAN.cards/KAN-035-31T4BY.md	docs/ORD-006-conventions.md	1263	a375e24b6a4c	-
KANBAN.cards/KAN-035-31T4BY.md	sandbox/algo-guide-v2/SPEC.md	76	a2a2da2f5ce7	-
KANBAN.cards/KAN-035-31T4BY.md	sandbox/algo-guide-v2/SPEC.md	79	0995d93c6d5f	-
KANBAN.cards/KAN-035-31T4BY.md	src/data-structures/tree/treap/treap.ts	45	3f4ac51e6038	drift
KANBAN.cards/KAN-035-31T4BY.md	tools/build-html.ts	182	612f977aa75d	-
KANBAN.cards/KAN-035-31T4BY.md	tools/check-guide-rhythm.ts	34	62853505df74	-
KANBAN.cards/KAN-035-31T4BY.md	tools/check-guide-rhythm.ts	381	982c18ceaf58	-
KANBAN.cards/KAN-035-31T4BY.md	tools/check-v2.ts	534	8d64a30d9de1	-
KANBAN.cards/KAN-035-31T4BY.md	tools/check-v2.ts	548	380a6b8d2957	-
KANBAN.cards/KAN-035-31T4BY.md	tools/check-v2.ts	1896	4c67b83cbf35	-
KANBAN.cards/KAN-035-31T4BY.md	tools/section.ts	43	643adc0227e3	-
KANBAN.cards/KAN-035-31T4BY.md	tools/section.ts	116	358ba3f22237	-
